Pearson_L3I,Pearson_L3S,Pearson_L4I,Pearson_L4S,LogPearson_L3I,LogPearson_L3S,LogPearson_L4I,LogPearson_L4S,LogNormal_L3I,LogNormal_L3S,LogNormal_L4I,LogNormal_L4S,Kappa_L3I,Kappa_L3S,Kappa_L4I,Kappa_L4S,GeneralizedPareto_L3I,GeneralizedPareto_L3S,GeneralizedPareto_L4I,GeneralizedPareto_L4S,GeneralizedLogistic_L3I,GeneralizedLogistic_L3S,GeneralizedLogistic_L4I,GeneralizedLogistic_L4S,GeneralizedGamma_L3I,GeneralizedGamma_L3S,GeneralizedGamma_L4I,GeneralizedGamma_L4S,GEV_L3I,GEV_L3S,GEV_L4I,GEV_L4S,EV1_L3I,EV1_L3S,EV1_L4I,EV1_L4S
,,,,,,,,,,,,,0.102,,0.175336667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.101,,0.1751675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.1,,0.175,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.099,,0.174834167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.098,,0.17467,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.097,,0.1745075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.096,,0.174346667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.095,,0.1741875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.094,,0.17403,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.093,,0.173874167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.092,,0.17372,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.091,,0.1735675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.09,,0.173416667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.089,,0.1732675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.088,,0.17312,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.087,,0.172974167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.086,,0.17283,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.085,,0.1726875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.084,,0.172546667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.083,,0.1724075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.082,,0.17227,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.081,,0.172134167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.08,,0.172,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.079,,0.1718675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.078,,0.171736667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.077,,0.1716075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.076,,0.17148,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.075,,0.171354167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.074,,0.17123,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.073,,0.1711075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.072,,0.170986667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.071,,0.1708675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.07,,0.17075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.069,,0.170634167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.068,,0.17052,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.067,,0.1704075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.066,,0.170296667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.065,,0.1701875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.064,,0.17008,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.063,,0.169974167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.062,,0.16987,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.061,,0.1697675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.06,,0.169666667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.059,,0.1695675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.058,,0.16947,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.057,,0.169374167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.056,,0.16928,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.055,,0.1691875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.054,,0.169096667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.053,,0.1690075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.052,,0.16892,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.051,,0.168834167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.05,,0.16875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.049,,0.1686675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.048,,0.168586667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.047,,0.1685075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.046,,0.16843,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.045,,0.168354167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.044,,0.16828,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.043,,0.1682075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.042,,0.168136667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.041,,0.1680675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.04,,0.168,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.039,,0.167934167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.038,,0.16787,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.037,,0.1678075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.036,,0.167746667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.035,,0.1676875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.034,,0.16763,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.033,,0.167574167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.032,,0.16752,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.031,,0.1674675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.03,,0.167416667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.029,,0.1673675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.028,,0.16732,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.027,,0.167274167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.026,,0.16723,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.025,,0.1671875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.024,,0.167146667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.023,,0.1671075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.022,,0.16707,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.021,,0.167034167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.02,,0.167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.019,,0.1669675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.018,,0.166936667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.017,,0.1669075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.016,,0.16688,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.015,,0.166854167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.014,,0.16683,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.013,,0.1668075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.012,,0.166786667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.011,,0.1667675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.01,,0.16675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.009,,0.166734167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.008,,0.16672,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.007,,0.1667075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.006,,0.166696667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.005,,0.1666875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.004,,0.16668,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.003,,0.166674167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.002,,0.16667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.001,,0.1666675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.001,,0.1666675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.002,,0.16667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.003,,0.166674167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.004,,0.16668,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.005,,0.1666875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.006,,0.166696667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.007,,0.1667075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.008,,0.16672,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.009,,0.166734167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.01,,0.16675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.011,,0.1667675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.012,,0.166786667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.013,,0.1668075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.014,,0.16683,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.015,,0.166854167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.016,,0.16688,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.017,,0.1669075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.018,,0.166936667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.019,,0.1669675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.02,,0.167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.021,,0.167034167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.022,,0.16707,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.023,,0.1671075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.024,,0.167146667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.025,,0.1671875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.026,,0.16723,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.027,,0.167274167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.028,,0.16732,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.029,,0.1673675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.03,,0.167416667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.031,,0.1674675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.032,,0.16752,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.033,,0.167574167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.034,,0.16763,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.035,,0.1676875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.036,,0.167746667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.037,,0.1678075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.038,,0.16787,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.039,,0.167934167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.04,,0.168,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.041,,0.1680675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.042,,0.168136667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.043,,0.1682075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.044,,0.16828,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.045,,0.168354167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.046,,0.16843,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.047,,0.1685075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.048,,0.168586667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.049,,0.1686675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.05,,0.16875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.051,,0.168834167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.052,,0.16892,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.053,,0.1690075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.054,,0.169096667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.055,,0.1691875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.056,,0.16928,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.057,,0.169374167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.058,,0.16947,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.059,,0.1695675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.06,,0.169666667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.061,,0.1697675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.062,,0.16987,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.063,,0.169974167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.064,,0.17008,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.065,,0.1701875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.066,,0.170296667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.067,,0.1704075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.068,,0.17052,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.069,,0.170634167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.07,,0.17075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.071,,0.1708675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.072,,0.170986667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.073,,0.1711075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.074,,0.17123,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.075,,0.171354167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.076,,0.17148,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.077,,0.1716075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.078,,0.171736667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.079,,0.1718675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.08,,0.172,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.081,,0.172134167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.082,,0.17227,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.083,,0.1724075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.084,,0.172546667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.085,,0.1726875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.086,,0.17283,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.087,,0.172974167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.088,,0.17312,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.089,,0.1732675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.09,,0.173416667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.091,,0.1735675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.092,,0.17372,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.093,,0.173874167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.094,,0.17403,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.095,,0.1741875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.096,,0.174346667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.097,,0.1745075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.098,,0.17467,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.099,,0.174834167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.1,,0.175,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.101,,0.1751675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.102,,0.175336667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.103,,0.1755075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.104,,0.17568,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.105,,0.175854167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.106,,0.17603,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.107,,0.1762075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.108,,0.176386667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.109,,0.1765675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.11,,0.17675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.111,,0.176934167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.112,,0.17712,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.113,,0.1773075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.114,,0.177496667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.115,,0.1776875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.116,,0.17788,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.117,,0.178074167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.118,,0.17827,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.119,,0.1784675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.12,,0.178666667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.121,,0.1788675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.122,,0.17907,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.123,,0.179274167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.124,,0.17948,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.125,,0.1796875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.126,,0.179896667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.127,,0.1801075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.128,,0.18032,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.129,,0.180534167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.13,,0.18075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.131,,0.1809675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.132,,0.181186667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.133,,0.1814075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.134,,0.18163,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.135,,0.181854167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.136,,0.18208,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.137,,0.1823075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.138,,0.182536667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.139,,0.1827675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.14,,0.183,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.141,,0.183234167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.142,,0.18347,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.143,,0.1837075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.144,,0.183946667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.145,,0.1841875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.146,,0.18443,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.147,,0.184674167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.148,,0.18492,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.149,,0.1851675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.15,,0.185416667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.151,,0.1856675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.152,,0.18592,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.153,,0.186174167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.154,,0.18643,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.155,,0.1866875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.156,,0.186946667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.157,,0.1872075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.158,,0.18747,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.159,,0.187734167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.16,,0.188,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.161,,0.1882675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.162,,0.188536667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.163,,0.1888075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.164,,0.18908,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.165,,0.189354167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.166,,0.18963,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.167,,0.1899075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.168,,0.190186667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.169,,0.1904675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.17,,0.19075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.171,,0.191034167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.172,,0.19132,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.173,,0.1916075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.174,,0.191896667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.175,,0.1921875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.176,,0.19248,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.177,,0.192774167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.178,,0.19307,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.179,,0.1933675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.18,,0.193666667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.181,,0.1939675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.182,,0.19427,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.183,,0.194574167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.184,,0.19488,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.185,,0.1951875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.186,,0.195496667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.187,,0.1958075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.188,,0.19612,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.189,,0.196434167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.19,,0.19675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.191,,0.1970675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.192,,0.197386667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.193,,0.1977075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.194,,0.19803,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.195,,0.198354167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.196,,0.19868,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.197,,0.1990075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.198,,0.199336667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.199,,0.1996675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.2,,0.2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.201,,0.200334167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.202,,0.20067,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.203,,0.2010075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.204,,0.201346667,,,,,,,,,,,,,,,,,,,,
